tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,Cast_and_Crew
tt0119385,Iruvar,Iruvar,0,1997,140,"Biography,Drama",8.4,8926,"Mohanlal (actor), Aishwarya Rai Bachchan (actress), Aishwarya Rai Bachchan (actress), Prakash Raj (actor), Gautami (actress), Tabu (actress), Revathi (actress), Nassar (actor), Madhoo (actress), Ravi (actor), Rajesh (actor), Mani Ratnam (director), Mani Ratnam (writer), Suhasini (writer), Mani Ratnam (producer), A.R. Rahman (composer), Santosh Sivan (cinematographer), Suresh Urs (editor)"
tt0216753,Flames: The Movie,Flames: The Movie,0,1997,120,"Drama,Romance",8.1,80,"Jolina Magdangal (actress), Marvin Agustin (actor), Bojo Molina (actor), JR Herrera (actor), Kaye Abad (actress), Chesca Garcia (actress), Blue De Leon (actor), Marianne de la Riva (actress), Toby Alejar (actor), Daria Ramirez (actress), Khryss Adalia (director), Jerry Lopez Sineneng (director), Mari Mariano (writer), Shaira Mella Salvador (writer), Malou N. Santos (producer), Vehnee Saturno (composer), Neil Daza (cinematographer), Mike Jacinto (cinematographer), Joyce Bernal (editor), Gil Morales (production_designer)"
tt0118709,Beyond Barbed Wire,Beyond Barbed Wire,0,1997,88,"Documentary,History,War",8.2,41,"Pat Morita (actor), Steve Rosen (director), Steve Rosen (writer), Terri DeBono (producer), Steve Rosen (cinematographer), Steve Rosen (editor)"
tt0119698,Princess Mononoke,Mononoke-hime,0,1997,133,"Adventure,Animation,Fantasy",8.3,481263,"Yôji Matsuda (actor), Yuriko Ishida (actress), Yûko Tanaka (actress), Kaoru Kobayashi (actor), Masahiko Nishimura (actor), Tsunehiko Kamijô (actor), Sumi Shimamoto (actress), Tetsu Watanabe (actor), Makoto Satô (actor), Akira Nagoya (actor), Hayao Miyazaki (director), Hayao Miyazaki (writer), Toshio Suzuki (producer), Joe Hisaishi (composer), Atsushi Okui (cinematographer), Hayao Miyazaki (editor), Takeshi Seyama (editor), Jack Fletcher (casting_director)"
tt0189941,Pousse Cafe,Pousse Cafe,0,1997,105,"Comedy,Drama",8.1,34,"Anthony Hamilton (actor), Dominic Hamilton-Little (actor), Steven J. Levy (actor), Beatrix Ost (actress), Lisa Williams (actress), Susan Winter (director), Anthony Hamilton (writer), Dominic Hamilton-Little (writer), Susan Winter (writer), Susan Winter (producer), Joe Ercole (composer), Wall Matthews (composer), Erich Roland (cinematographer), Kelly Korzan (editor)"
tt0137223,Surviving Friendly Fire,Surviving Friendly Fire,0,1997,60,Documentary,8.7,28,"Ian McKellen (self), Todd William Nelson (director), Michael Hofacre (editor)"
tt0355169,Aaram Thamburan,Aaram Thamburan,0,1997,163,"Action,Drama,Romance",8.1,4013,"Mohanlal (actor), Manju Warrier (actress), Narendra Prasad (actor), Saikumar (actor), Oduvil Unnikrishnan (actor), Srividya (actress), Cochin Hanifa (actor), Augustine (actor), Maniyanpilla Raju (actor), Kunchan (actor), Shaji Kailas (director), Ranjith (writer), G. Suresh Kumar (producer), Raveendran (composer), P. Sukumar (cinematographer), Bhoominathan (editor)"
tt0140347,Mahalia Jackson: The Power and the Glory,Mahalia Jackson: The Power and the Glory,0,1997,90,"Documentary,Music",8.1,42,"Mahalia Jackson (archive_footage), Jesse Jackson (self), Horace Clarence Boyer (self), John Sellers (self), George Avakian (self), Studs Terkel (self), Louis Armstrong (archive_footage), Ed Sullivan (archive_footage), Ralph Abernathy (archive_footage), Lana Turner (archive_footage), Jeff Scheftel (director), Michael Singh (writer), Jeff Scheftel (producer), Grazka Taylor (producer), Barbara Kaplan (editor), Tim Tobin (editor)"
tt0379304,"Gloria, Gloria Labandera","Gloria, Gloria Labandera",0,1997,110,Comedy,9.1,56,"Albert Martinez (actor), Maritoni Fernandez (actress), Jay Manalo (actor), Rufa Mae Quinto (actress), Bing Davao (actor), Tita De Villa (actress), Odette Khan (actress), Dexter Doria (actress), Ama Quiambao (actress), Rolly Gallo (actor), Ed Palmos (director), Abdon Noviza (writer), Joel Nocedo (writer), Ed Palmos (writer), William C. Leary (producer), Roman Theodossis (cinematographer), Joyce Bernal (editor), Arnold Almario (production_designer)"
tt0169858,Neon Genesis Evangelion: The End of Evangelion,"Shin seiki Evangelion Gekij√¥-ban: Air/Magokoro wo, kimi ni",0,1997,87,"Action,Animation,Drama",8.1,75996,"Megumi Ogata (actress), Megumi Hayashibara (actress), Megumi Hayashibara (actress), Yûko Miyamura (actress), Kotono Mitsuishi (actress), Yuriko Yamaguchi (actress), Fumihiko Tachiki (actor), Akira Ishida (actor), Motomu Kiyokawa (actor), Mugihito (actor), Takehito Koyasu (actor), Hideaki Anno (director), Kazuya Tsurumaki (director), Hideaki Anno (writer), Mitsuhisa Ishikawa (producer), Tsuguhiko Kadokawa (producer), Jason Lee (producer), Amanda Winn Lee (producer), Shirô Sagisu (composer), Hisao Shirai (cinematographer), Sachiko Miki (editor), Nobue Yoshinaga (casting_director)"
tt0424300,Nag-iinit na damdamin,Nag-iinit na damdamin,0,1997,114,"Drama,Romance",9,13,"Ana Capri (actress), Richard Bonnin (actor), Kathy Mori (actress), Elizabeth Oropesa (actress), Ursula Ortiz (actress)"
tt0143263,Haunted School 3,Gakk√¥ no kaidan 3,0,1997,96,Horror,6.7,100,"Naomi Nishida (actress), Takuma Yoshizawa (actor), Aki Maeda (actress), Takeru Higa (actor), Shiori Yonezawa (actress), Kazuto Yamada (actor), Toshiyuki Toyonaga (actor), Hitomi Kuroki (actress), Kenta Satoi (actor), Hideki Noda (actor), Shûsuke Kaneko (director), Shûsuke Kaneko (writer), Michiru Shimada (writer), Kow Otani (composer), Kôzô Shibasaki (cinematographer), Akimasa Kawashima (editor)"
tt0119392,Heads or Tails,J'en suis!,0,1997,104,Comedy,5.9,481,"Roy Dupuis (actor), Patrick Huard (actor), Charlotte Laurier (actress), Albert Millaire (actor), Normand Lévesque (actor), Guy Nadon (actor), France Castel (actress), Arielle Dombasle (actress), Sophie Faucher (actress), Nanette Workman (actress), Claude Fournier (director), Claude Fournier (writer), Marie-José Raymond (writer), Mychèle Boudrias (producer), Marie-José Raymond (producer), Dan Bigras (composer), Eric Cayla (cinematographer), Denis Papillon (editor), Emmanuelle Beaugrand-Champagne (casting_director)"
tt0125433,An Unexpected Walk,Neocekivana setnja,0,1997,81,Drama,6,11,"Senad Basic (actor), Admir Glamocak (actor), Vanessa Glodjo (actress), Emina Minka Muftic (actress), Jasna Diklic (actress), Zan Marolt (actor), François Lunel (director), Luc Benazet (writer), François Lunel (writer), Jasna Basic (producer), Velja Sakota (cinematographer), Christel Tanovic (editor)"
tt0119528,Liar Liar,Liar Liar,0,1997,86,"Comedy,Fantasy",6.9,361468,"Jim Carrey (actor), Maura Tierney (actress), Amanda Donohoe (actress), Jennifer Tilly (actress), Justin Cooper (actor), Cary Elwes (actor), Anne Haney (actress), Jason Bernard (actor), Swoosie Kurtz (actress), Mitchell Ryan (actor), Tom Shadyac (director), Paul Guay (writer), Stephen Mazur (writer), Brian Grazer (producer), John Debney (composer), Russell Boyd (cinematographer), Don Zimmerman (editor), Junie Lowry Johnson (casting_director), Ron Surma (casting_director), Linda DeScenna (production_designer)"
tt0118764,Les Boys,Les Boys,0,1997,107,"Comedy,Drama,Sport",6.7,2354,"Marc Messier (actor), Rémy Girard (actor), Patrick Huard (actor), Serge Thériault (actor), Michel Barrette (actor), Paul Houde (actor), Paul Houde (actor), Luc Guérin (actor), Yvan Ponton (actor), Roc Lafortune (actor), Michel Charette (actor), Louis Saia (director), Christian Fournier (writer), Louis Saia (writer), Richard Goudreau (producer), Jeffrey Tinnell (producer), Normand Corbeil (composer), Sylvain Brault (cinematographer), Yvann Thibaudeau (editor), Ginette D'Amico (casting_director), Claude Paré (production_designer)"
tt0118742,Bliss,Bliss,0,1997,103,"Drama,Romance",6,3138,"Craig Sheffer (actor), Terence Stamp (actor), Sheryl Lee (actress), Casey Siemaszko (actor), Spalding Gray (actor), Leigh Taylor-Young (actress), Lois Chiles (actress), Blu Mankuma (actor), Ken Camroux-Taylor (actor), Pamela Perry (actress), Lance Young (director), Lance Young (writer), Allyn Stewart (producer), Jan A.P. Kaczmarek (composer), Mike Molloy (cinematographer), Allan Lee (editor), Glenn Daniels (casting_director), David Fischer (production_designer), John Willett (production_designer)"
tt0119188,George B.,George B.,0,1997,98,Comedy,5.6,131,"David Morse (actor), Nina Siemaszko (actress), Bradley Gregg (actor), John Franklin (actor), Grace Zabriskie (actress), Henry V. Brown Jr. (actor), Brad Garrett (actor), Lee Tergesen (actor), Marcelo Tubert (actor), Dennis Hayden (actor), Eric Lea (director), Eric Lea (writer), Wade W. Danielson (producer), Gloria Pryor (producer), David Reynolds (composer), Wayne Kennan (cinematographer), Pamela Raymer (editor), Aaron Griffith (casting_director), Susan Karasic (production_designer)"
tt0116383,Forever and Ever,F√ºr immer und immer,0,1997,88,"Drama,Thriller",6.1,68,"Johanna ter Steege (actress), Jeannette Arndt (actress), Heinz Hoenig (actor), Robert Giggenbach (actor), Angela Roy (actress), Ulrike Kriener (actress), Lili Bohm (actress), Hark Bohm (actor), Klaus Rathjens (actor), Patrick Wicher (actor), Hark Bohm (director), Hark Bohm (writer), Jon Boorstin (writer), Christoph Busch (writer), Dschingis Bowakow (producer), Natalia Bowakow (producer), Marcel Barsotti (composer), Arthur Reinhart (cinematographer), Margarete Rose (editor), Benedikt Herforth (production_designer)"
tt0119709,Most Wanted,Most Wanted,0,1997,99,"Action,Thriller",5.6,6701,"Keenen Ivory Wayans (actor), Jon Voight (actor), Jon Voight (actor), Robert Kotecki (actor), Rick Cramer (actor), Kenn Whitaker (actor), Wolfgang Bodison (actor), Eddie Velez (actor), Michael Marich (actor), Simon Baker (actor), Jill Hennessy (actress), David Hogan (director), Keenen Ivory Wayans (writer), Eric L. Gold (producer), Paul Buckmaster (composer), Marc Reshovsky (cinematographer), Michael J. Duthie (editor), Mark Helfrich (editor), Valerie McCaffrey (casting_director), Jean-Philippe Carp (production_designer)"
tt0118974,Diana & Me,Diana & Me,0,1997,98,"Comedy,Romance",5.4,283,"Toni Collette (actress), Dominic West (actor), Malcolm Kennard (actor), John Simm (actor), Victoria Eagger (actress), Jerry Hall (self), Marie Helvin (self), Serena Gordon (actress), Roger Barclay (actor), Tom Hillier (actor), David Parker (director), Matt Ford (writer), Elizabeth Coleman (writer), Matt Carroll (producer), Brett Rosenberg (composer), Keith Wagstaff (cinematographer), Bill Murphy (editor), Christine King (casting_director), Simone Pereira Hind (casting_director), Jon Dowding (production_designer)"
tt0160334,Thanks for the Tip,Gr√†cies per la propina,0,1997,117,Comedy,6.8,160,"Santiago Ramos (actor), Juli Mira (actor), Lluís Ferrer (actor), Jorge Esteban (actor), Francesc Mas (actor), Naim Thomas (actor), Sergi Ruiz (actor), Pau Herrero (actor), Saturnino García (actor), Màgic Andreu (actor), Francesc Bellmunt (director), Francesc Bellmunt (writer), Ferran Torrent (writer), Manel Camp (composer), Javier Salmones (cinematographer), Nico Baixas (editor), Gisela Krenn (casting_director)"
tt0125037,A Chinese Ghost Story: The Tsui Hark Animation,Xiao Qian,0,1997,84,"Adventure,Animation,Fantasy",6.5,910,"Jordan Chan (actor), Jordan Chan (actor), Sylvia Chang (actress), Sylvia Chang (actress), Kelly Chen (actress), Kelly Chen (actress), Ronald Cheng (actor), Megumi Hayashibara (actress), Megumi Hayashibara (actress), Sammo Kam-Bo Hung (actor), Sammo Kam-Bo Hung (actor), Akira Ishida (actor), Akira Ishida (actor), Eric Kot (actor), Eric Kot (actor), Vivian Lai (actress), Vivian Lai (actress), Jan Lamb (actor), Jan Lamb (actor), Andrew Chan (director), Hark Tsui (writer), Hark Tsui (producer), Ricky Ho (composer), Marco Mak Chi-Sin (editor), Marco Mak (editor), Hark Tsui (editor), Hark Tsui (production_designer)"
tt0120534,Wounded,Wounded,0,1997,96,"Action,Crime,Drama",5.5,833,"Mädchen Amick (actress), Graham Greene (actor), Adrian Pasdar (actor), Robert Costanzo (actor), Richard Joseph Paul (actor), Daniel Kash (actor), Jim Beaver (actor), François Chau (actor), Michael Anthony Rawlins (actor), J.B. Bivens (actor), Richard Martin (director), Harry Longstreet (writer), Lindsay Bourne (writer), Robert Vince (producer), William Vince (producer), Ross Vannelli (composer), Gregory Middleton (cinematographer), Kerry Uchida (editor), Abra Edelman (casting_director), Elisa Goodman (casting_director), Allen Benjamin (production_designer)"
tt0120067,Saraka b√¥,Saraka b√¥,0,1997,85,Crime,5.5,54,"Richard Bohringer (actor), Yvan Attal (actor), Thierry Hancisse (actor), Anne Roussel (actress), Sotigui Kouyaté (actor), Aïssa Maïga (actress), Alex Descas (actor), Alexandre Le Provost (actor), Julien Dupont (actor), Hubert Koundé (actor), Denis Amar (director), Marc Guilbert (writer), Simon Michaël (writer), Marie Devort (writer), Denis Amar (writer), Lokua Kanza (composer), Jean-Claude Petit (composer), Manuel Teran (cinematographer), Jacques Witta (editor)"
tt0138364,O Cineasta da Selva,O Cineasta da Selva,0,1997,87,"Biography,Documentary",7.3,45,"Rosi Campos (actress), José de Abreu (actor), Gilmar de Souza (actor), Denise Fraga (actress), Aurélio Michiles (director), Aurélio Michiles (writer), Julio Rodrigues (writer), Teco Cardoso (composer), Caíto Marcondes (composer), Felipe Daviña (cinematographer), Roberto Moreira (editor)"
tt0120385,An Obsession,Tsumetai chi,0,1997,109,"Crime,Drama",6.3,143,"Ryô Ishibashi (actor), Yôzaburô Itô (actor), Eiko Nagashima (actress), Tarô Suwa (actor), Kazuma Suzuki (actor), Kyôko Tôyama (actress), Yûrei Yanagi (actor), Shinji Aoyama (director), Shinji Aoyama (writer), Isao Yamada (composer), Isao Ishii (cinematographer), Shinji Aoyama (editor)"
tt0132889,Blossi/810551,Blossi/810551,0,1997,82,"Comedy,Drama",4.5,228,"Páll Banine (actor), Þóra Dungal (actress), Finni Johannsson (actor), Jón Gnarr (actor), Sigurjón Kjartansson (actor), Sigurjón Kjartansson (actor), Júlíus Kemp (director), Lars Emil Árnason (writer), Friðrik Þór Friðriksson (producer), Júlíus Kemp (producer), Jón Karl Helgason (cinematographer), Steingrímur Karlsson (editor), Júlíus Kemp (editor)"
tt0118523,'Til There Was You,'Til There Was You,0,1997,113,"Comedy,Romance",4.8,3105,"Jeanne Tripplehorn (actress), Dylan McDermott (actor), John Plumpis (actor), Janel Moloney (actress), Yvonne Zima (actress), Christine Ebersole (actress), Kellen Fink (actor), Karen Allen (actress), Kale Browne (actor), Michael Tucker (actor), Scott Winant (director), Winnie Holzman (writer), Penney Finkelman Cox (producer), Alan Poul (producer), Tom Rosenberg (producer), Terence Blanchard (composer), Miles Goodman (composer), Bobby Bukowski (cinematographer), Joanna Cappuccilli Lovetti (editor), Richard Marks (editor), Cathy Sandrich Gelfond (casting_director), Amanda Mackey (casting_director), Craig Stearns (production_designer)"
tt0165107,Big City Blues,Big City Blues,0,1997,94,"Action,Adventure,Comedy",3.2,398,"Burt Reynolds (actor), William Forsythe (actor), Giancarlo Esposito (actor), Arye Gross (actor), Georgina Cates (actress), Georgina Cates (actress), Balthazar Getty (actor), Michael O'Hagan (actor), Donovan Leitch Jr. (actor), Danilo De La Torre (actor), Michael Nicolosi (actor), Clive Fleury (director), Clive Fleury (writer), Clive Fleury (producer), Robyn Knoll (producer), Josi W. Konski (producer), Brad Wyman (producer), Tomás San Miguel (composer), David Bridges (cinematographer), Tom Seid (editor), Yvonne Casas (casting_director), Judy Henderson (casting_director), Robyn Knoll (casting_director), Bryony Foster (production_designer)"
tt0228303,First Encounter,First Encounter,0,1997,91,Sci-Fi,3.5,83,"Veronica Bird (actress), Holly Fields (actress), Trevor Goddard (actor), Redge Mahaffey (actor), Roddy Piper (actor), Stacie Randall (actress), Gage Sheridan (actress), Thomas Willeford (actor), Redge Mahaffey (director), Redge Mahaffey (writer), Stephen Snyder (casting_director), Meryl Kanegis (production_designer)"
tt0118663,B*A*P*S,B*A*P*S,0,1997,91,Comedy,4.9,6357,"Halle Berry (actress), Natalie Desselle Reid (actress), Martin Landau (actor), Ian Richardson (actor), Troy Byer (actress), Luigi Amodeo (actor), Jonathan Fried (actor), Pierre Edwards (actor), Anthony Johnson (actor), Bernie Mac (actor), Robert Townsend (director), Troy Byer (writer), Mark Burg (producer), Loretha C. Jones (producer), Stanley Clarke (composer), Bill Dill (cinematographer), Patrick Kennedy (editor), Valerie McCaffrey (casting_director), Keith Brian Burns (production_designer)"
tt0218950,Drinking Crude,Drinking Crude,0,1997,84,Drama,4.5,134,"Andrew Scott (actor), James Quarton (actor), Eva Birthistle (actress), Sarah Pilkington (actress), Heather Craney (actress), Colin Farrell (actor), Owen McPolin (director), Eamonn Maguire (writer), Owen McPolin (writer), Gerry Johnston (producer), Bill Corkey (composer), Ossie McLean (cinematographer), Kathleen Connolly (editor), Gillian Reynolds (casting_director)"
tt0116032,Darkdrive,Darkdrive,0,1997,88,"Action,Sci-Fi",3.2,579,"Gian-Carlo Scandiuzzi (actor), Claire Stansfield (actress), Nick Eldredge (actor), Ken Olandt (actor), Christian W.C. Ryser (actor), Suzanne Charnos (actress), Barry Ross Rinehart (actor), Christopher Goodson (actor), Thomas Craig Elliott (actor), Natasha Roth (actress), Phillip J. Roth (director), Alec Carlin (writer), James Hollensteiner (producer), Ken Olandt (producer), Phillip J. Roth (producer), Gian-Carlo Scandiuzzi (producer), Jim Goodwin (composer), Andrés Garretón (cinematographer), Christian McIntire (editor), Susan Peck (casting_director), Laurie Shapiro (casting_director), Heidi Walker (casting_director), Linda Kennedy (production_designer)"
